,in_amount_mmol,p_amount_mmol,ligand_amount_mmol,first_sol_amount_ml,second_sol_amount_ml,third_sol_amount_ml,other_1_amount_mmol,other_2_amount_mmol,total_volume_ml,temp_c,time_min,x0_chloroindium oxalate,x0_indium acetate,x0_indium bromide,x0_indium chloride,x0_indium iodide,x0_indium myristate,x0_indium oxalate,x0_indium palmitate,x0_indium trifluoroacetate,"x0_indium tris(N,N-diisopropylacetamidinato)",x1_bis(trimethylsilyl)phosphine,x1_phosphine gas,x1_phosphorus trichloride,x1_sodium phosphide,x1_tris(diethylamino)phosphine,x1_tris(dimethylamino)phosphine,x1_tris(trimethylgermyl)phosphine,x1_tris(trimethylsilyl)phosphine,x1_white phosphorus,x2_None,x2_dodecanethiol,x2_lauric acid,x2_myristic acid,x2_oleic acid,x2_palmitic acid,x2_stearic acid,x3_4-ethylpyridine,x3_None,x3_dimethylformamide,x3_dodecylamine,x3_mesitylene,x3_octadecene,x3_oleylamine,x3_trioctylamine,x3_trioctylphosphine,x3_trioctylphosphine oxide,x4_None,x4_dioctyl ether,x4_dioctylamine,x4_hexadecylamine,x4_octylamine,x4_oleylamine,x4_toluene,x4_trioctylphosphine,x4_trioctylphosphine oxide,x5_None,x5_trioctylphosphine,x6_None,x6_acetic acid,x6_superhydride,x6_tetrabutylammonium myristate,x6_zinc acetate,x6_zinc bromide,x6_zinc chloride,x6_zinc iodide,x6_zinc octanoate,x6_zinc oleate,x6_zinc stearate,x6_zinc undecylenate,x7_None,x7_copper bromide,x7_oleic acid,x7_water,x7_zinc iodide,diameter_nm,abs_nm,emission_nm
49,-0.299813727,0.426616033,-0.439228154,-0.33345942,-0.370637337,-0.096002403,1.019555944,-0.146248879,-0.355562643,-0.815936773,-0.282373108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,None,473,531
205,-0.258505638,-0.376025306,0.137382546,1.461445817,1.097050953,-0.096002403,1.635890916,-0.146248879,1.482381664,-0.218643781,-0.2562742,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,473,None
110,0.980737006,-0.521960095,2.347723562,-0.225754087,-0.079545826,-0.096002403,-0.675365227,-0.146248879,-0.219032167,-0.855756305,-0.308298024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,476,None
200,-0.258505638,-0.448992701,-0.439228154,0.359600982,-0.209191625,-0.096002403,-0.29015587,-0.146248879,0.301731368,0.179551546,-0.273673472,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,None,476,591
29,-0.299813727,0.664489739,-0.439228154,-0.50569154,-0.370637337,-0.096002403,1.019555944,-0.146248879,-0.513720457,-1.015034436,-0.299772381,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7,478,518
174,-0.299813727,0.426616033,-0.439228154,0.084139773,-0.370637337,-0.096002403,1.019555944,-0.146248879,0.027911561,-1.413229764,-0.282373108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,None,478,538
0,0.154575243,-0.011188334,-0.247024588,-0.673378551,-0.370637337,-0.096002403,0.865472202,-0.146248879,-0.660116035,1.573235192,-0.282373108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,None,480,539
11,-0.299813727,-0.011188334,-0.439228154,-0.589500613,-0.370637337,-0.096002403,0.172095359,-0.146248879,-0.590680897,-0.815936773,-0.305862126,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.7,480,None
203,-0.547662256,-0.653301405,-0.439228154,0.428466284,0.607821523,-0.096002403,-0.675365227,-0.146248879,0.470576375,1.672784024,-0.299772381,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,480,None
60,-0.423737991,-0.682488363,-0.439228154,-0.32905204,-0.370637337,-0.096002403,1.019555944,5.383852607,-0.351515422,-0.815936773,-0.295422563,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.75,481,None
17,0.071959067,0.20771385,-0.439228154,-0.537369579,-0.370637337,-0.096002403,1.019555944,-0.146248879,-0.542809859,-0.815936773,-0.30673209,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,None,485,None
169,-0.547662256,-0.667894884,-0.266244944,0.015274471,0.118592093,-0.096002403,-0.675365227,-0.146248879,0.027911561,1.672784024,-0.295422563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,486,None
25,-0.258505638,1.265741069,-0.439228154,-0.53399518,-0.370637337,-0.096002403,0.480262844,2.157960073,-0.539711206,-0.815936773,-0.282373108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,490,560
47,-0.299813727,-0.740862279,-0.439228154,-0.33345942,-0.370637337,-0.096002403,-0.675365227,-0.146248879,-0.355562643,-0.815936773,-0.305862126,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,490,None
119,0.980737006,-0.521960095,2.712910338,-0.225754087,-0.078567367,-0.096002403,-0.675365227,-0.146248879,-0.218905691,-0.855756305,-0.308298024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,491,None
12,-0.423737991,-0.412509003,-0.439228154,-0.581374508,-0.370637337,-0.096002403,0.457150283,-0.146248879,-0.583218833,-1.413229764,-0.282373108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,None,492,529
15,-0.423737991,0.134746455,-0.439228154,-0.425463463,0.314283865,-0.096002403,-0.444239613,-0.146248879,-0.351515422,-0.019546118,-0.308037035,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.6,492,None
81,0.071959067,1.594094345,-0.439228154,-0.283600941,-0.370637337,-0.096002403,2.714477116,-0.146248879,-0.309778454,-1.2141321,-0.282373108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,None,492,None
105,-0.341121815,-0.59492749,0.214263972,-0.225754087,-0.247351521,-0.096002403,-0.675365227,-0.146248879,-0.240722743,-0.815936773,-0.307602053,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,492,None
217,2.633060533,0.718485611,4.173657445,6.21315167,4.521656965,-0.096002403,-0.675365227,-0.146248879,6.288456787,0.776844537,-0.291072745,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,495,None
68,-0.423737991,-0.682488363,-0.439228154,-0.32905204,-0.370637337,-0.096002403,1.019555944,-0.146248879,-0.351515422,-0.815936773,-0.305862126,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,None,496,None
153,-0.588970344,-0.704378581,-0.323906014,-0.150002255,-0.370637337,-0.096002403,-0.675365227,-0.146248879,-0.187097063,0.975942201,-0.304122199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,496,None
111,0.980737006,-0.521960095,2.347723562,-0.225754087,-0.079545826,-0.096002403,-0.675365227,-0.146248879,-0.219032167,-0.855756305,-0.307602053,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,497,None
112,0.980737006,-0.521960095,2.520706772,-0.225754087,-0.079545826,-0.096002403,-0.675365227,-0.146248879,-0.219032167,-0.855756305,-0.308298024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,498,None
192,0.319807596,-0.297950194,0.944637526,0.153005075,-0.370637337,-0.096002403,-0.675365227,-0.146248879,0.091149392,0.179551546,-0.295422563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,498,542
66,0.823766271,1.265741069,-0.439228154,-0.246551408,2.075509814,-0.096002403,-0.675365227,-0.146248879,0.040432652,-0.815936773,0.944275591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.2,499,590
170,-0.547662256,-0.667894884,-0.266244944,0.015274471,0.118592093,-0.096002403,-0.675365227,-0.146248879,0.027911561,1.672784024,-0.151878566,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,499,None
106,-0.341121815,-0.59492749,0.214263972,-0.225754087,-0.247351521,-0.096002403,-0.675365227,-0.146248879,-0.240722743,-1.413229764,-0.282373108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,500,None
137,-0.588970344,-0.704378581,-0.323906014,-0.150002255,-0.370637337,-0.096002403,-0.675365227,-0.146248879,-0.187097063,0.975942201,-0.304122199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,500,None
149,-0.588970344,-0.704378581,-0.323906014,-0.150002255,-0.370637337,-0.096002403,-0.675365227,-0.146248879,-0.187097063,0.975942201,-0.304122199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,500,None
160,-0.588970344,-0.667894884,-0.439228154,-0.088023483,-0.370637337,-0.096002403,-0.598323356,-0.146248879,-0.130183015,1.573235192,-0.291072745,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,None,500,550
218,2.633060533,0.718485611,4.173657445,6.21315167,4.521656965,-0.096002403,-0.675365227,-0.146248879,6.288456787,0.776844537,-0.273673472,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.7,500,None
102,-0.506354167,-0.59492749,-0.170143161,-0.225754087,-0.27328068,-0.096002403,-0.675365227,-0.146248879,-0.244074348,-1.811425091,-0.282373108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,502,None
191,0.319807596,-0.297950194,0.944637526,0.153005075,-0.370637337,-0.096002403,-0.675365227,-0.146248879,0.091149392,0.179551546,-0.304122199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,502,548
18,-0.423737991,-0.259277475,-0.439228154,-0.537369579,-0.370637337,-0.096002403,-0.112959566,-0.146248879,-0.542809859,-0.815936773,-0.30673209,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,None,505,530
202,-0.258505638,-0.303057912,-0.439228154,0.359600982,-0.209191625,10.45533974,-0.29015587,-0.146248879,0.318805582,0.179551546,-0.273673472,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,None,505,574
185,-0.299813727,0.426616033,0.079721476,0.084139773,1.097050953,-0.096002403,1.019555944,-0.146248879,0.217625053,-1.413229764,-0.282373108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,None,508,555
53,-0.299813727,0.441209512,-0.439228154,-0.33345942,-0.370637337,-0.096002403,1.019555944,-0.146248879,-0.355562643,-0.815936773,-0.282373108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.8,509,None
113,0.980737006,-0.521960095,2.347723562,-0.225754087,-0.079545826,-0.096002403,-0.675365227,-0.146248879,-0.219032167,-0.855756305,-0.299772381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,509,None
154,-0.588970344,-0.704378581,-0.323906014,-0.150002255,-0.370637337,-0.096002403,-0.675365227,-0.146248879,-0.187097063,0.975942201,-0.295422563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,509,None
138,-0.588970344,-0.704378581,-0.323906014,-0.150002255,-0.370637337,-0.096002403,-0.675365227,-0.146248879,-0.187097063,0.975942201,-0.304122199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,510,None
43,-0.423737991,-0.631411187,-0.439228154,-0.397917343,0.118592093,-0.096002403,-0.675365227,-0.146248879,-0.351515422,-0.218643781,-0.299772381,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,511,572
65,0.823766271,1.265741069,-0.439228154,-0.246551408,2.075509814,-0.096002403,-0.675365227,-0.146248879,0.040432652,-0.815936773,0.944275591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.3,512,None
189,0.319807596,-0.297950194,0.944637526,0.153005075,-0.370637337,-0.096002403,-0.675365227,-0.146248879,0.091149392,0.179551546,-0.304122199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,512,554
190,0.319807596,-0.297950194,0.944637526,0.153005075,-0.370637337,-0.096002403,-0.675365227,-0.146248879,0.091149392,0.179551546,-0.295422563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,512,558
82,0.071959067,1.594094345,-0.439228154,-0.283600941,-0.370637337,-0.096002403,2.714477116,-0.146248879,-0.309778454,-0.815936773,-0.304122199,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,None,515,None
186,-0.299813727,0.426616033,-0.266244944,0.084139773,1.097050953,-0.096002403,1.019555944,-0.146248879,0.217625053,-1.413229764,-0.282373108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,None,515,551
177,1.253370388,1.448159556,-0.439228154,0.084139773,0.118592093,-0.096002403,-0.675365227,-0.146248879,0.091149392,0.577746873,3.449770807,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.6,517,600
114,0.980737006,-0.521960095,2.347723562,-0.225754087,-0.079545826,-0.096002403,-0.675365227,-0.146248879,-0.219032167,-0.855756305,-0.282373108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,518,None
155,-0.588970344,-0.704378581,-0.323906014,-0.150002255,-0.370637337,-0.096002403,-0.675365227,-0.146248879,-0.187097063,0.975942201,-0.282373108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,518,None
92,0.055435832,0.280681244,-0.439228154,-0.260186738,2.347303942,-0.096002403,-0.675365227,-0.146248879,0.064146838,0.975942201,3.449770807,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.52,520,None
115,0.980737006,-0.521960095,2.347723562,-0.225754087,-0.079545826,-0.096002403,-0.675365227,-0.146248879,-0.219032167,-0.855756305,-0.2562742,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,520,None
13,-0.423737991,-0.412509003,-0.439228154,-0.581374508,-0.370637337,-0.096002403,0.457150283,-0.146248879,-0.583218833,-0.815936773,-0.282373108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,None,522,555
120,0.980737006,-0.521960095,2.712910338,-0.225754087,-0.078567367,-0.096002403,-0.675365227,-0.146248879,-0.218905691,-0.855756305,-0.307602053,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,522,None
62,-0.423737991,-0.631411187,-0.093261734,-0.32905204,0.006069324,-0.096002403,-0.675365227,-0.146248879,-0.346646109,-1.413229764,0.78768214,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,523,None
83,0.071959067,1.594094345,-0.439228154,-0.283600941,-0.370637337,-0.096002403,2.714477116,-0.146248879,-0.309778454,-0.815936773,-0.299772381,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,None,523,None
206,-0.258505638,-0.376025306,0.137382546,1.461445817,1.097050953,-0.096002403,1.635890916,-0.146248879,1.482381664,0.179551546,-0.2562742,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,524,None
164,-0.506354167,-0.667894884,-0.208583874,0.015274471,-0.370637337,-0.096002403,-0.675365227,-0.146248879,-0.035326269,1.573235192,-0.291072745,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,525,558
40,-0.423737991,-0.631411187,-0.439228154,-0.397917343,0.118592093,-0.096002403,-0.675365227,-0.146248879,-0.351515422,-0.218643781,-0.299772381,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,529,582
93,0.055435832,-0.361431827,-0.439228154,-0.260186738,2.347303942,-0.096002403,-0.675365227,-0.146248879,0.064146838,0.975942201,3.449770807,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.6,530,None
116,0.980737006,-0.521960095,2.520706772,-0.225754087,-0.079545826,-0.096002403,-0.675365227,-0.146248879,-0.219032167,-0.855756305,-0.307602053,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,530,None
204,2.633060533,0.718485611,5.134675278,0.497331586,-0.370637337,-0.096002403,-0.675365227,-0.146248879,0.407338545,1.274588696,-0.291072745,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.4,530,579
